"customer_id","churn_label","churn_reason"
"2143-LJULT",False,NULL
"3200-MNQTF",False,NULL
"6164-HXUGH",False,NULL
"5630-IXDXV",False,NULL
"0320-DWVTU",False,NULL
"9135-MGVPY",False,NULL
"1212-GLHMD",False,NULL
"7878-JGDKK",False,NULL
"1088-AUUZZ",False,NULL
"6614-YWYSC",False,NULL
"9588-OZDMQ",False,NULL
"6476-EPYZR",False,NULL
"1174-FGIFN",False,NULL
"6620-HVDUJ",False,NULL
"1032-MAELW",False,NULL
"7641-TQFHN",False,NULL
"1552-TKMXS",False,NULL
"8622-ZLFKO",False,NULL
"6188-UXBBR",False,NULL
"2333-KWEWW",False,NULL
"5702-SKUOB",False,NULL
"1134-YWTYF",False,NULL
"6061-GWWAV",False,NULL
"0679-TDGAK",False,NULL
"6585-WCEWR",False,NULL
"9067-YGSCA",False,NULL
"9067-SQTNS",False,NULL
"1776-SPBWV",False,NULL
"8735-SDUFN",False,NULL
"9668-PUGNU",False,NULL
"9405-GPBBG",False,NULL
"1926-QUZNN",False,NULL
"7016-NVRIC",False,NULL
"5829-NVSQN",False,NULL
"9565-AXSMR",False,NULL
"8869-LIHMK",False,NULL
"0447-RXSGD",False,NULL
"4927-WWOOZ",False,NULL
"5788-YPOEG",False,NULL
"0661-KBKPA",False,NULL
"9081-WWXKP",False,NULL
"0784-ZQJZX",False,NULL
"3133-PZNSR",False,NULL
"0722-SVSFK",False,NULL
"3612-YVGSJ",False,NULL
"9825-YCXWZ",False,NULL
"5397-NSKQG",False,NULL
"8565-HBFNN",False,NULL
"2000-DHJUY",False,NULL
"8670-ERCJH",False,NULL
"7758-UJWYS",False,NULL
"2050-ONYDQ",False,NULL
"7055-JCGNI",False,NULL
"0739-UUAJR",False,NULL
"4826-DXMUP",False,NULL
"7285-KLOTR",False,NULL
"0654-PQKDW",False,NULL
"7175-NTIXE",False,NULL
"7963-SHNDT",False,NULL
"9796-BPKIW",False,NULL
"0188-GWFLE",False,NULL
"8129-GMVGI",False,NULL
"2882-DDZPG",False,NULL
"3547-LQRIK",False,NULL
"9137-NOQKA",False,NULL
"5843-TTHGI",False,NULL
"1849-RJYIG",False,NULL
"8868-GAGIO",False,NULL
"4061-UKJWL",False,NULL
"5380-XPJNZ",False,NULL
"8263-QMNTJ",False,NULL
"3230-JCNZS",False,NULL
"0277-ORXQS",False,NULL
"7996-BPXHY",False,NULL
"3227-WLKLI",False,NULL
"2266-FUBDZ",False,NULL
"8237-ULIXL",False,NULL
"8216-AZUUZ",False,NULL
"9153-BTBVV",False,NULL
"5186-PEIZU",False,NULL
"1074-AMIOH",False,NULL
"4361-FEBGN",False,NULL
"7748-UMTRK",False,NULL
"0380-ZCSBI",False,NULL
"7145-FEJWU",False,NULL
"6463-MVYRY",False,NULL
"3969-JQABI",False,NULL
"9624-EGDEQ",False,NULL
"1051-EQPZR",False,NULL
"5849-ASHZJ",False,NULL
"5780-INQIK",False,NULL
"4526-ZJJTM",False,NULL
"8384-FZBJK",False,NULL
"3750-RNQKR",False,NULL
"0962-CQPWQ",False,NULL
"3096-YXENJ",False,NULL
"1265-BCFEO",False,NULL
"5837-LXSDN",False,NULL
"5945-AZYHT",False,NULL
"8325-QRPZR",False,NULL
"6384-VMJHP",False,NULL
"2262-SLNVK",False,NULL
"7730-CLDSV",False,NULL
"1135-HIORI",False,NULL
"0164-APGRB",False,NULL
"6481-ESCNL",False,NULL
"1790-NESIO",False,NULL
"1550-EENBN",False,NULL
"8198-RKSZG",False,NULL
"9297-EONCV",False,NULL
"1069-QJOEE",False,NULL
"7799-DSEWS",False,NULL
"8766-PAFNE",False,NULL
"5315-CKEQK",False,NULL
"3130-ICDUP",False,NULL
"0820-FNRNX",False,NULL
"0880-FVFWF",False,NULL
"4611-ANLQC",False,NULL
"4213-HKBJO",False,NULL
"2792-LSHWX",False,NULL
"0014-BMAQU",False,NULL
"9018-PCIOK",False,NULL
"4837-QUSFT",False,NULL
"9953-ZMKSM",False,NULL
"0907-HQNTS",False,NULL
"7665-NKLAV",False,NULL
"4391-LNRXK",False,NULL
"8250-ZNGGW",False,NULL
"8562-GHPPI",False,NULL
"5893-PYOLZ",False,NULL
"4986-MXSFP",False,NULL
"6131-FOYAS",False,NULL
"3027-YNWZU",False,NULL
"5609-IMCGG",False,NULL
"4727-MCYZG",False,NULL
"9481-WHGWY",False,NULL
"4328-VUFWD",False,NULL
"3301-LSLWQ",False,NULL
"7473-ZBDSN",False,NULL
"3166-PNEOF",False,NULL
"5639-NTUPK",False,NULL
"8780-YRMTT",False,NULL
"5140-FOMCQ",False,NULL
"6242-SGYTS",False,NULL
"8166-ORCHU",False,NULL
"8414-OOEEL",False,NULL
"8454-AATJP",False,NULL
"4531-AUZNK",False,NULL
"4191-XOVOM",False,NULL
"2150-OEGBV",False,NULL
"1855-CFULU",False,NULL
"4878-BUNFV",False,NULL
"1872-EBWSC",False,NULL
"7026-YMSBE",False,NULL
"6997-UVGOX",False,NULL
"9674-EHPPG",False,NULL
"5440-VHLUL",False,NULL
"5781-BKHOP",False,NULL
"5213-TWWJU",False,NULL
"8628-MFKAX",False,NULL
"7629-WIXZF",False,NULL
"5445-GLVOT",False,NULL
"3976-HXHCE",False,NULL
"2466-NEJOJ",False,NULL
"0254-KCJGT",False,NULL
"5472-CVMDX",False,NULL
"6461-SZMCV",False,NULL
"8150-QUDFX",False,NULL
"9508-ILZDG",False,NULL
"2346-DJQTB",False,NULL
"1697-LYYYX",False,NULL
"1942-OQFRW",False,NULL
"9640-ZSLDC",False,NULL
"4231-LZUYM",False,NULL
"6128-AQBMT",False,NULL
"3594-BDSOA",False,NULL
"5133-VRSAB",False,NULL
"5996-DAOQL",False,NULL
"6838-YAUVY",False,NULL
"0484-JPBRU",False,NULL
"7883-ROJOC",False,NULL
"0244-LGNFY",False,NULL
"7274-CGTOD",False,NULL
"4295-YURET",False,NULL
"4635-EJYPD",False,NULL
"1866-ZSLJM",False,NULL
"4636-TVXVG",False,NULL
"4236-UJPWO",False,NULL
"9392-XBGTD",False,NULL
"6402-SSEJG",False,NULL
"1169-SAOCL",False,NULL
"1110-KYLGQ",False,NULL
"9929-PLVPA",False,NULL
"3518-PZXZQ",False,NULL
"2371-JUNGC",False,NULL
"7693-QPEFS",False,NULL
"0924-BJCRC",False,NULL
"5074-FBGHB",False,NULL
"2351-BKRZW",False,NULL
"4455-BFSPD",False,NULL
"3948-KXDUF",False,NULL
"2323-ARSVR",False,NULL
"0815-MFZGM",False,NULL
"5480-XTFFL",False,NULL
"8295-FHIVV",False,NULL
"9086-YJYXS",False,NULL
"1179-INLAT",False,NULL
"7909-FIOIY",False,NULL
"6351-SCJKT",False,NULL
"5468-BPMMO",False,NULL
"0197-PNKNK",False,NULL
"2439-QKJUL",False,NULL
"1194-SPVSP",False,NULL
"9534-NSXEM",False,NULL
"8929-KSWIH",False,NULL
"2250-IVBWA",False,NULL
"1810-MVMAI",False,NULL
"9506-UXUSK",False,NULL
"1229-RCALF",False,NULL
"3572-UOLYZ",False,NULL
"1429-UYJSV",False,NULL
"6366-XIVKZ",False,NULL
"3470-OBUET",False,NULL
"2770-NSVDG",False,NULL
"9375-MHRRS",False,NULL
"4860-YZGZM",False,NULL
"6599-GZWCM",False,NULL
"5533-NHFRF",False,NULL
"7037-MTYVW",False,NULL
"4760-THGOT",False,NULL
"4016-BJKTZ",False,NULL
"6584-VQMYT",False,NULL
"9838-BFCQT",False,NULL
"2790-XUYMV",False,NULL
"0581-MDMPW",False,NULL
"1023-BQXZE",False,NULL
"9163-GHAYE",False,NULL
"3904-UKFRE",False,NULL
"5353-WILCI",False,NULL
"0058-EVZWM",False,NULL
"7009-PCARS",False,NULL
"0519-DRGTI",False,NULL
"1017-FBQMM",False,NULL
"1985-MBRYP",False,NULL
"9372-TXXPS",False,NULL
"3259-QMXUN",False,NULL
"1015-JPFYW",False,NULL
"6645-MXQJT",False,NULL
"4360-QRAVE",False,NULL
"8433-WPJTV",False,NULL
"5804-JMYIO",False,NULL
"6484-LATFU",False,NULL
"7599-NTMDP",False,NULL
"0536-ACXIP",False,NULL
"0936-NQLJU",False,NULL
"1575-KRZZE",False,NULL
"3251-YMVWZ",False,NULL
"9348-ROUAI",False,NULL
"4884-LEVMQ",False,NULL
"8857-CUPFQ",False,NULL
"7610-TVOPG",False,NULL
"3638-DIMPH",False,NULL
"1845-ZLLIG",False,NULL
"8559-WNQZS",False,NULL
"1699-UOTXU",False,NULL
"0635-WKOLD",False,NULL
"5993-JSUWV",False,NULL
"4518-FZBSX",False,NULL
"5387-ASZNZ",False,NULL
"6988-CJEYV",False,NULL
"3097-FQTVJ",False,NULL
"5465-BUBFA",False,NULL
"7299-GNVPL",False,NULL
"9743-DQKQW",False,NULL
"1215-VFYVK",False,NULL
"9371-BITHB",False,NULL
"9093-FPDLG",False,NULL
"0541-FITGH",False,NULL
"6985-HAYWX",False,NULL
"7508-KBIMB",False,NULL
"6838-HVLXG",False,NULL
"2277-DJJDL",False,NULL
"1897-OKVMW",False,NULL
"5485-ITNPC",False,NULL
"0233-FTHAV",False,NULL
"4644-PIZRT",False,NULL
"8922-NPKBJ",False,NULL
"2740-TVLFN",False,NULL
"7771-CFQRQ",False,NULL
"9512-PHSMG",False,NULL
"6963-EZQEE",False,NULL
"2452-KDRRH",False,NULL
"4146-SVFUD",False,NULL
"1564-HJUVY",False,NULL
"3617-XLSGQ",False,NULL
"7517-LDMPS",False,NULL
"7244-KXYZN",False,NULL
"5226-NOZFC",False,NULL
"1400-WIVLL",False,NULL
"8148-NLEGT",False,NULL
"8347-GDTMP",False,NULL
"6746-WAUWT",False,NULL
"0428-IKYCP",False,NULL
"2187-PKZAY",False,NULL
"4003-OCTMP",False,NULL
"6652-YFFJO",False,NULL
"7225-IILWY",False,NULL
"5248-RPYWW",False,NULL
"7923-IYJWY",False,NULL
"3170-GWYKC",False,NULL
"9830-ECLEN",False,NULL
"2668-TZSPS",False,NULL
"7446-SFAOA",False,NULL
"9443-JUBUO",False,NULL
"9522-ZSINC",False,NULL
"8234-GSZYK",False,NULL
"6505-OZNPG",False,NULL
"6164-HAQTX",False,NULL
"7765-LWVVH",False,NULL
"1658-TJVOA",False,NULL
"0953-LGOVU",False,NULL
"4692-NNQRU",False,NULL
"7742-MYPGI",False,NULL
"9619-GSATL",False,NULL
"5622-UEJFI",False,NULL
"0674-DGMAQ",False,NULL
"6203-HBZPA",False,NULL
"0484-FFVBJ",False,NULL
"0301-FIDRB",False,NULL
"4139-JPIAM",False,NULL
"2181-TIDSV",False,NULL
"2761-XECQW",False,NULL
"1936-CZAKF",False,NULL
"9453-PATOS",False,NULL
"4402-FTBXC",False,NULL
"2931-XIQBR",False,NULL
"0106-UGRDO",False,NULL
"5542-TBBWB",False,NULL
"1930-QPBVZ",False,NULL
"2606-PKWJB",False,NULL
"5322-ZSMZY",False,NULL
"8059-UDZFY",False,NULL
"7740-BTPUX",False,NULL
"5220-AGAAX",False,NULL
"0208-BPQEJ",False,NULL
"9435-JMLSX",False,NULL
"3352-ALMCK",False,NULL
"5312-IRCFR",False,NULL
"5294-IMHHT",False,NULL
"6176-YJWAS",False,NULL
"5310-NOOVA",False,NULL
"4526-EXKKN",False,NULL
"5311-IHLEI",False,NULL
"3987-KQDDU",False,NULL
"3404-JNXAX",False,NULL
"5131-PONJI",False,NULL
"3489-VSFRD",False,NULL
"3345-JHUEO",False,NULL
"5815-HGGHV",False,NULL
"5260-UMPWX",False,NULL
"5649-RXQTV",False,NULL
"2674-MIAHT",False,NULL
"2576-HXMPA",False,NULL
"7587-AOVVU",False,NULL
"6898-MDLZW",False,NULL
"4707-YNOQA",False,NULL
"9357-UJRUN",False,NULL
"8648-PFRMP",False,NULL
"7663-CUXZB",False,NULL
"0258-NOKBL",False,NULL
"1163-VIPRI",False,NULL
"3043-TYBNO",False,NULL
"4830-FAXFM",False,NULL
"5906-BFOZT",False,NULL
"2960-NKRSO",False,NULL
"8996-ZROXE",False,NULL
"5598-IKHQQ",False,NULL
"0397-ZXWQF",False,NULL
"5266-PFRQK",False,NULL
"4674-HGNUA",False,NULL
"6765-MBQNU",False,NULL
"9786-IJYDL",False,NULL
"1303-SRDOK",False,NULL
"3769-MHZNV",False,NULL
"6295-OSINB",False,NULL
"3308-MHOOC",False,NULL
"2207-QPJED",False,NULL
"4177-JPDFU",False,NULL
"2239-CFOUJ",False,NULL
"8046-DNVTL",False,NULL
"2209-XADXF",False,NULL
"6620-JDYNW",False,NULL
"4770-UEZOX",False,NULL
"1038-RQOST",False,NULL
"4568-TTZRT",False,NULL
"9513-DXHDA",False,NULL
"0516-QREYC",False,NULL
"8084-OIVBS",False,NULL
"8896-BQTTI",False,NULL
"3865-QBWSJ",False,NULL
"3352-RICWQ",False,NULL
"2160-GPFXD",False,NULL
"2065-MMKGR",False,NULL
"5857-TYBCJ",False,NULL
"1498-NHTLT",False,NULL
"1402-PTHGN",False,NULL
"4176-RELJR",False,NULL
"5199-FPUSP",False,NULL
"6377-KSLXC",False,NULL
"1796-JANOW",False,NULL
"0238-WHBIQ",False,NULL
"8735-NBLWT",False,NULL
"6651-RLGGM",False,NULL
"1614-JBEBI",False,NULL
"5696-EXCYS",False,NULL
"5795-KTGUD",False,NULL
"7924-GJZFI",False,NULL
"4702-HDRKD",False,NULL
"8512-WIWYV",False,NULL
"5897-ZYEKH",False,NULL
"5456-ITGIC",False,NULL
"1406-PUQVY",False,NULL
"9114-AAFQH",False,NULL
"8715-KKTFG",False,NULL
"1728-BQDMA",False,NULL
"5117-ZSMHQ",False,NULL
"5151-HQRDG",False,NULL
"0960-HUWBM",False,NULL
"6465-GSRCL",False,NULL
"0263-FJTQO",False,NULL
"7319-ZNRTR",False,NULL
"7503-EPSZW",False,NULL
"7089-XXAYG",False,NULL
"8070-AAWZP",False,NULL
"1666-JXLKU",False,NULL
"7855-DIWPO",False,NULL
"5133-POWUA",False,NULL
"5652-MSDEY",False,NULL
"1810-BOHSY",False,NULL
"1784-BXEFA",False,NULL
"7351-MHQVU",False,NULL
"9224-VTYID",False,NULL
"9500-IWPXQ",False,NULL
"5762-TJXGK",False,NULL
"4504-YOULA",False,NULL
"5569-IDSEY",False,NULL
"7284-ZZLOH",False,NULL
"1777-JYQPJ",False,NULL
"3401-URHDA",False,NULL
"1599-EAHXY",False,NULL
"8631-XVRZL",False,NULL
"3853-LYGAM",False,NULL
"5751-USDBL",False,NULL
"5680-LQOGP",False,NULL
"8189-DUKMV",False,NULL
"9931-DCEZH",False,NULL
"1898-JSNDC",False,NULL
"0315-LVCRK",False,NULL
"3911-RSNHI",False,NULL
"2410-CIYFZ",False,NULL
"5505-OVWQW",False,NULL
"7271-AJDTL",False,NULL
"1867-TJHTS",False,NULL
"6860-YRJZP",False,NULL
"4429-WYGFR",False,NULL
"2817-LVCPP",False,NULL
"5038-ETMLM",False,NULL
"5056-FIMPT",False,NULL
"4521-WFJAI",False,NULL
"6569-KTMDU",False,NULL
"8809-XKHMD",False,NULL
"0396-YCHWO",False,NULL
"0867-LDTTC",False,NULL
"9391-DXGGG",False,NULL
"9844-FELAJ",False,NULL
"2122-SZZZD",False,NULL
"3148-AOIQT",False,NULL
"8395-ETZKQ",False,NULL
"6692-YQHXC",False,NULL
"3889-VWBID",False,NULL
"5222-JCXZT",False,NULL
"9754-CLVZW",False,NULL
"2739-CCZMB",False,NULL
"7080-TNUWP",False,NULL
"0496-AHOOK",False,NULL
"8336-TAVKX",False,NULL
"2468-SJFLM",False,NULL
"3181-VTHOE",False,NULL
"7168-HDQHG",False,NULL
"4567-AKPIA",False,NULL
"7901-HXJVA",False,NULL
"5924-IFQTT",False,NULL
"7968-QUXNS",False,NULL
"8903-WMRNW",False,NULL
"2452-SNHFZ",False,NULL
"3629-WEAAM",False,NULL
"6029-CSMJE",False,NULL
"7993-NQLJE",False,NULL
"9909-DFRJA",False,NULL
"9099-FTUHS",False,NULL
"0581-BXBUB",False,NULL
"4962-CHQPW",False,NULL
"9467-ROOLM",False,NULL
"5150-ITWWB",False,NULL
"2253-KPMNB",False,NULL
"1345-ZUKID",False,NULL
"6429-SHBCB",False,NULL
"9281-OFDMF",False,NULL
"2603-HVKCG",False,NULL
"1834-WULEG",False,NULL
"9097-ZUBYC",False,NULL
"5148-ORICT",False,NULL
"4893-GYUJU",False,NULL
"4578-PHJYZ",False,NULL
"7272-QDCKA",False,NULL
"8908-SLFCJ",False,NULL
"9766-HGEDE",False,NULL
"6968-MHOMU",False,NULL
"5044-XDPYX",False,NULL
"1814-WFGVS",False,NULL
"3721-WKIIL",False,NULL
"6734-CKRSM",False,NULL
"1265-ZFOSD",False,NULL
"6568-POCUI",False,NULL
"5197-LQXXH",False,NULL
"3457-PQBYH",False,NULL
"7682-AZNDK",False,NULL
"5384-ZTTWP",False,NULL
"3745-HRPHI",False,NULL
"7636-OWBPG",False,NULL
"1231-YNDEK",False,NULL
"1407-DIGZV",False,NULL
"0570-BFQHT",False,NULL
"4393-OBCRR",False,NULL
"8564-LDKFL",False,NULL
"3696-DFHHB",False,NULL
"4717-GHADL",False,NULL
"5501-TVMGM",False,NULL
"5879-HMFFH",False,NULL
"6772-WFQRD",False,NULL
"3810-DVDQQ",False,NULL
"6972-SNKKW",False,NULL
"3694-GLTJM",False,NULL
"8550-XSXUQ",False,NULL
"9055-MOJJJ",False,NULL
"4359-INNWN",False,NULL
"0585-EGDDA",False,NULL
"4032-RMHCI",False,NULL
"0549-CYCQN",False,NULL
"3481-JHUZH",False,NULL
"3594-IVHJZ",False,NULL
"6869-FGJJC",False,NULL
"3896-ZVNET",False,NULL
"8205-VSLRB",False,NULL
"5960-MVTUK",False,NULL
"6817-WTYHE",False,NULL
"3082-VQXNH",False,NULL
"4931-TRZWN",False,NULL
"0750-EKNGL",False,NULL
"7669-LCRSD",False,NULL
"3567-PQTSO",False,NULL
"8043-PNYSD",False,NULL
"9938-EKRGF",False,NULL
"2703-AMTUL",False,NULL
"0928-JMXNP",False,NULL
"8173-RXAYP",False,NULL
"4825-XJGDM",False,NULL
"5402-HTOTQ",False,NULL
"6734-JDTTV",False,NULL
"7850-THJMU",False,NULL
"3890-RTCMS",False,NULL
"3717-FDJFU",False,NULL
"3665-JATSN",False,NULL
"7966-YOTQW",False,NULL
"8853-TZDGH",False,NULL
"4324-BZCKL",False,NULL
"6924-TDGMT",False,NULL
"1536-YHDOE",False,NULL
"8123-QBNAZ",False,NULL
"3629-ZNKXA",False,NULL
"4827-LTQRJ",False,NULL
"7711-YIJWC",False,NULL
"5482-VXSXJ",False,NULL
"7365-BVCJH",False,NULL
"9620-ENEJV",False,NULL
"2378-YIZKA",False,NULL
"0689-DSXGL",False,NULL
"6818-DJXAA",False,NULL
"0464-WJTKO",False,NULL
"8902-ZEOVF",False,NULL
"6778-EICRF",False,NULL
"2662-NNTDK",False,NULL
"4132-KALRO",False,NULL
"2874-YXVVA",False,NULL
"1245-HARPS",False,NULL
"4323-ELYYB",False,NULL
"4293-ETKAP",False,NULL
"6064-PUPMC",False,NULL
"6504-VBLFL",False,NULL
"6322-PJJDJ",False,NULL
"0330-BGYZE",False,NULL
"1085-LDWAM",False,NULL
"7586-ZATGZ",False,NULL
"7197-VOJMM",False,NULL
"1843-TLSGD",False,NULL
"9626-VFRGG",False,NULL
"7075-BNDVQ",False,NULL
"9143-CANJF",False,NULL
"7284-BUYEC",False,NULL
"2041-JIJCI",False,NULL
"4900-MSOMT",False,NULL
"2229-VWQJH",False,NULL
"9194-GFVOI",False,NULL
"1336-EZFZY",False,NULL
"4282-MSACW",False,NULL
"1403-LKLIK",False,NULL
"0136-IFMYD",False,NULL
"5144-TVGLP",False,NULL
"9643-AVVWI",False,NULL
"0253-ZTEOB",False,NULL
"2706-QZIHY",False,NULL
"6080-TCMYC",False,NULL
"6061-PQHMK",False,NULL
"6137-MFAJN",False,NULL
"9122-UMROB",False,NULL
"4232-JGKIY",False,NULL
"2402-TAIRZ",False,NULL
"9659-ZTWSM",False,NULL
"9139-TWBAS",False,NULL
"6685-GBWJZ",False,NULL
"2195-VVRJF",False,NULL
"3913-RDSJZ",False,NULL
"4203-QGNZA",False,NULL
"5043-TRZWM",False,NULL
"9494-BDNNC",False,NULL
"1640-PLFMP",False,NULL
"5366-OBVMR",False,NULL
"7644-OMVMY",False,NULL
"4573-JKNAE",False,NULL
"9817-APLHW",False,NULL
"8380-MQINP",False,NULL
"0840-DFEZH",False,NULL
"8690-ZVLCL",False,NULL
"1125-SNVCK",False,NULL
"0384-LPITE",False,NULL
"4616-EWBNJ",False,NULL
"1335-HQMKX",False,NULL
"2545-EBUPK",False,NULL
"6923-AQONU",False,NULL
"2172-EJXVF",False,NULL
"4536-PLEQY",False,NULL
"7029-IJEJK",False,NULL
"8871-JLMHM",False,NULL
"5447-VYTKW",False,NULL
"3623-FQBOX",False,NULL
"8659-HDIYE",False,NULL
"3474-BAFSJ",False,NULL
"3865-ZFZIB",False,NULL
"1855-AGAWH",False,NULL
"7109-CQYUZ",False,NULL
"1370-GGAWX",False,NULL
"4680-KUTAJ",False,NULL
"5307-UVGNB",False,NULL
"2883-ILGWO",False,NULL
"3642-BYHDO",False,NULL
"9629-NHXFW",False,NULL
"2696-RZVZW",False,NULL
"5766-FTRTS",False,NULL
"0396-HUJBP",False,NULL
"8879-ZKJOF",False,NULL
"6285-FTQBF",False,NULL
"1474-JUWSM",False,NULL
"3530-CRZSB",False,NULL
"8498-XXGWA",False,NULL
"9617-INGJY",False,NULL
"0621-TSSMU",False,NULL
"1530-ZTDOZ",False,NULL
"7234-KMNRQ",False,NULL
"7636-PEPNS",False,NULL
"4683-WYDOU",False,NULL
"9052-DHNKM",False,NULL
"6794-HKIAJ",False,NULL
"5578-NKCXI",False,NULL
"1642-HMARX",False,NULL
"3096-WPXBT",False,NULL
"8434-PNQZX",False,NULL
"5950-AAAGJ",False,NULL
"4299-OPXEJ",False,NULL
"9618-LFJRU",False,NULL
"6693-DJWTY",False,NULL
"0744-GKNGE",False,NULL
"6447-EGDIV",False,NULL
"1167-OYZJF",False,NULL
"4806-DXQCE",False,NULL
"4854-SSLTN",False,NULL
"5294-DMSFH",False,NULL
"4837-PZTIC",False,NULL
"0603-OLQDC",False,NULL
"3272-VUHPV",False,NULL
"4176-FXYBO",False,NULL
"1063-DHQJF",False,NULL
"8663-UPDGF",False,NULL
"6719-FGEDO",False,NULL
"1837-YQUCE",False,NULL
"0369-ZGOVK",False,NULL
"9919-KNPOO",False,NULL
"7872-BAAZR",False,NULL
"9391-LMANN",False,NULL
"8174-TBVCF",False,NULL
"1698-XFZCI",False,NULL
"1877-HKBQX",False,NULL
"4450-DLLMH",False,NULL
"0428-AXXLJ",False,NULL
"2746-DIJLO",False,NULL
"3508-VLHCZ",False,NULL
"4086-ATNFV",False,NULL
"0468-YRPXN",False,NULL
"5996-NRVXR",False,NULL
"3739-YBWAB",False,NULL
"7047-FWEYA",False,NULL
"2000-MPKCA",False,NULL
"9762-YAQAA",False,NULL
"5473-KHBPS",False,NULL
"0100-DUVFC",False,NULL
"5397-TUPSH",False,NULL
"8950-MTZNV",False,NULL
"0326-VDYXE",False,NULL
"6773-LQTVT",False,NULL
"0436-TWFFZ",False,NULL
"8566-YPRGL",False,NULL
"6609-MXJHJ",False,NULL
"2669-OIDSD",False,NULL
"8400-WZICQ",False,NULL
"9576-SYUHJ",False,NULL
"0410-IPFTY",False,NULL
"2831-EBWRN",False,NULL
"9430-NKQLY",False,NULL
"0247-SLUJI",False,NULL
"9402-ORRAH",False,NULL
"6483-OATDN",False,NULL
"1293-HHSHJ",False,NULL
"4840-ORQXB",False,NULL
"3982-DQLUS",False,NULL
"8610-ZIKJJ",False,NULL
"3756-VNWDH",False,NULL
"7801-KICAO",False,NULL
"7673-LPRNY",False,NULL
"6060-QBMGV",False,NULL
"7339-POGZN",False,NULL
"2828-SLQPF",False,NULL
"4465-VDKIQ",False,NULL
"2921-XWDJH",False,NULL
"2558-BUOZZ",False,NULL
"9257-AZMTZ",False,NULL
"0003-MKNFE",False,NULL
"0975-UYDTX",False,NULL
"4682-BLBUC",False,NULL
"0975-VOOVL",False,NULL
"5968-VXZLG",False,NULL
"5201-FRKKS",False,NULL
"9799-CAYJJ",False,NULL
"5443-SCMKX",False,NULL
"8295-KMENE",False,NULL
"6738-ISCBM",False,NULL
"9821-BESNZ",False,NULL
"3678-MNGZX",False,NULL
"1335-NTIUC",False,NULL
"2916-BQZLN",False,NULL
"4558-CGYCZ",False,NULL
"2368-GAKKQ",False,NULL
"8710-YGLWG",False,NULL
"3199-XGZCY",False,NULL
"3785-KTYSH",False,NULL
"6814-ZPWFQ",False,NULL
"4063-EIKNQ",False,NULL
"6993-YCOBK",False,NULL
"5206-HPJKM",False,NULL
"8393-JMVMB",False,NULL
"5019-GQVCR",False,NULL
"6036-TTFYU",False,NULL
"2550-AEVRU",False,NULL
"0969-RGKCU",False,NULL
"0378-CJKPV",False,NULL
"2880-FPNAE",False,NULL
"1703-MGIAB",False,NULL
"4311-QTTAI",False,NULL
"4318-RAJVY",False,NULL
"3612-YUNGG",False,NULL
"2254-DLXRI",False,NULL
"5062-CJJKH",False,NULL
"9028-LIHRP",False,NULL
"1053-MXTTK",False,NULL
"1301-LOPVR",False,NULL
"0853-TWRVK",False,NULL
"6212-ATMLK",False,NULL
"8200-LGKSR",False,NULL
"1568-BEKZM",False,NULL
"0670-ANMUU",False,NULL
"6897-RWMUB",False,NULL
"6999-CHVCF",False,NULL
"6134-KWTBV",False,NULL
"1077-HUUJM",False,NULL
"0895-LNKRC",False,NULL
"2045-BMBTJ",False,NULL
"8417-GSODA",False,NULL
"5171-EPLKN",False,NULL
"4452-QIIEB",False,NULL
"6741-EGCBI",False,NULL
"7820-ZYGNY",False,NULL
"9677-AVKED",False,NULL
"2227-JRSJX",False,NULL
"9847-HNVGP",False,NULL
"6696-YDAYZ",False,NULL
"8980-WQFWL",False,NULL
"1730-ZMAME",False,NULL
"6506-EYCNH",False,NULL
"4634-JLRJT",False,NULL
"9501-UKKNL",False,NULL
"2560-QTSBS",False,NULL
"4795-WRNVT",False,NULL
"7860-UXCRM",False,NULL
"6357-JJPQT",False,NULL
"2292-XQWSV",False,NULL
"9552-TGUZV",False,NULL
"5913-INRQV",False,NULL
"9643-YBLUR",False,NULL
"8734-FNWVH",False,NULL
"9447-YPTBX",False,NULL
"9026-LHEVG",False,NULL
"7011-CVEUC",False,NULL
"6185-TASNN",False,NULL
"7925-PNRGI",False,NULL
"1552-CZCLL",False,NULL
"3038-PQIUY",False,NULL
"9313-CDOGY",False,NULL
"8148-BPLZQ",False,NULL
"2623-DRYAM",False,NULL
"9987-LUTYD",False,NULL
"4488-KQFDT",False,NULL
"5693-PIPCS",False,NULL
"0491-KAPQG",False,NULL
"1925-LFCZZ",False,NULL
"8039-EQPIM",False,NULL
"8707-RMEZH",False,NULL
"3209-ZPKFI",False,NULL
"6479-VDGRK",False,NULL
"9373-WSLOY",False,NULL
"3569-JFODW",False,NULL
"9819-FBNSV",False,NULL
"9544-PYPSJ",False,NULL
"1591-XWLGB",False,NULL
"0396-UKGAI",False,NULL
"3243-ZHOHY",False,NULL
"5186-EJEGL",False,NULL
"7527-QNRUS",False,NULL
"2203-GHNWN",False,NULL
"3878-AVSOQ",False,NULL
"3258-SYSWS",False,NULL
"5296-PSYVW",False,NULL
"6319-QSUSR",False,NULL
"0512-FLFDW",False,NULL
"0487-CRLZF",False,NULL
"2107-FBPTK",False,NULL
"9451-WLYRI",False,NULL
"8219-VYBVI",False,NULL
"1991-VOPLL",False,NULL
"9738-QLWTP",False,NULL
"1016-DJTSV",False,NULL
"9419-IPPBE",False,NULL
"0174-QRVVY",False,NULL
