"customer_id","tenure_months","contract","paperless_billing","payment_method","monthly_charges","total_charges","cltv"
"1087-GRUYI",38,"Two year",False,"Bank transfer (automatic)","20.40","743.50",3756
"2546-KZAAT",52,"One year",True,"Mailed check","75.40","3865.45",5211
"0181-RITDD",62,"Two year",False,"Mailed check","108.15","6825.65",5298
"5989-PGKJB",16,"Month-to-month",True,"Electronic check","86.25","1340.10",3511
"8272-ONJLV",12,"One year",False,"Electronic check","95.70","1184.00",5527
"1488-PBLJN",72,"Two year",True,"Bank transfer (automatic)","116.85","8477.70",4055
"0308-GIQJT",71,"One year",False,"Bank transfer (automatic)","105.75","7382.85",4921
"3778-FOAQW",24,"One year",False,"Mailed check","20.15","456.85",3573
"4452-ROHMO",15,"Two year",False,"Mailed check","19.60","331.60",2722
"3090-LETTY",2,"Month-to-month",False,"Bank transfer (automatic)","60.95","134.60",3172
"5349-AZPEW",5,"Month-to-month",False,"Mailed check","25.05","125.50",2071
"9720-JJJOR",41,"One year",True,"Bank transfer (automatic)","60.30","2511.30",4565
"8100-HZZLJ",43,"Month-to-month",True,"Electronic check","63.95","2737.05",4205
"8775-ERLNB",1,"Month-to-month",False,"Electronic check","74.30","74.30",2968
"8309-IEYJD",1,"Month-to-month",True,"Mailed check","70.60","70.60",2576
"7398-HPYZQ",71,"Two year",False,"Bank transfer (automatic)","90.55","6404.00",5007
"3546-GHEAE",7,"Two year",False,"Mailed check","19.45","165.35",2600
"7361-YPXFS",28,"Month-to-month",False,"Bank transfer (automatic)","64.45","1867.60",3820
"6557-BZXLQ",16,"Month-to-month",False,"Electronic check","69.65","1043.30",5610
"2550-QHZGP",7,"One year",False,"Mailed check","19.50","128.60",4271
"7519-JTWQH",69,"Two year",True,"Bank transfer (automatic)","110.50","7455.45",4803
"2538-OIMXF",1,"Month-to-month",False,"Mailed check","24.70","24.70",3065
"8543-MSDMF",3,"Month-to-month",True,"Electronic check","77.40","206.15",5528
"1170-SASML",69,"Month-to-month",True,"Bank transfer (automatic)","85.40","5869.40",5976
"4872-JCVCA",71,"Two year",True,"Bank transfer (automatic)","47.60","3377.80",4795
"5346-BZCHP",69,"Two year",False,"Mailed check","19.40","1346.20",6408
"2038-LLMLM",48,"Month-to-month",True,"Electronic check","103.85","4946.05",4304
"1216-BGTSP",45,"Month-to-month",True,"Credit card (automatic)","108.45","4964.70",5093
"4138-NAXED",51,"Month-to-month",False,"Bank transfer (automatic)","81.00","4085.75",4121
"0744-BIKKF",72,"Two year",False,"Bank transfer (automatic)","86.65","6224.80",4621
"7483-IQWIB",37,"Month-to-month",True,"Electronic check","92.95","3415.25",3462
"5248-KWLAR",71,"Two year",False,"Electronic check","90.35","6325.25",6483
"7996-MHXLW",66,"Two year",True,"Credit card (automatic)","25.15","1683.60",6141
"7833-PKIHD",51,"One year",True,"Bank transfer (automatic)","76.40","3966.30",6385
"7061-OVMIM",30,"One year",False,"Bank transfer (automatic)","19.55","608.50",5203
"5153-RTHKF",34,"Month-to-month",False,"Electronic check","85.35","2896.60",3818
"1852-QSWCD",64,"Two year",True,"Mailed check","24.80","1514.85",6281
"4832-VRBMR",65,"One year",True,"Bank transfer (automatic)","103.15","6792.45",6441
"9079-LWTFD",47,"Month-to-month",False,"Mailed check","100.75","4669.20",2508
"3392-EHMNK",67,"Two year",False,"Credit card (automatic)","94.10","6302.80",4803
"5986-WWXDV",39,"One year",False,"Bank transfer (automatic)","19.35","779.20",2607
"3061-BCKYI",14,"Month-to-month",False,"Mailed check","19.90","283.75",3854
"7901-TBKJX",56,"Month-to-month",True,"Electronic check","101.05","5594.00",5514
"7228-PAQPD",14,"One year",False,"Credit card (automatic)","59.10","772.85",5718
"7746-QYVCO",16,"One year",True,"Mailed check","55.85","857.80",2464
"5804-HYIEZ",70,"Month-to-month",True,"Electronic check","106.05","7554.05",4583
"9919-FZDED",72,"Two year",True,"Credit card (automatic)","84.10","5981.65",4671
"5934-TSSAU",23,"Month-to-month",True,"Credit card (automatic)","75.30","1702.90",5903
"3486-KHMLI",21,"Month-to-month",False,"Mailed check","24.70","467.15",5403
"6784-XYJAE",36,"One year",False,"Electronic check","55.80","1941.50",4770
"3933-DQPWX",50,"Two year",False,"Credit card (automatic)","39.70","1932.75",5174
"6661-EIPZC",48,"Month-to-month",True,"Credit card (automatic)","29.50","1423.05",3194
"8957-THMOA",50,"Two year",False,"Credit card (automatic)","20.15","970.85",4263
"2251-PYLPB",72,"Two year",False,"Credit card (automatic)","79.55","5810.90",4766
"5555-RNPGT",10,"Month-to-month",False,"Credit card (automatic)","24.80","223.90",5212
"1057-FOGLZ",18,"Month-to-month",False,"Mailed check","19.65","391.70",4333
"8087-LGYHQ",9,"Month-to-month",True,"Electronic check","94.05","811.65",3475
"4137-BTIKL",2,"Month-to-month",False,"Mailed check","90.75","174.75",4766
"2190-BCXEC",40,"Month-to-month",True,"Credit card (automatic)","78.85","3126.85",5257
"6227-FBDXH",69,"One year",False,"Bank transfer (automatic)","99.50","6841.45",4237
"2911-WDXMV",18,"Month-to-month",True,"Credit card (automatic)","80.55","1406.65",5334
"7206-PQBBZ",11,"Month-to-month",True,"Electronic check","70.20","834.70",2848
"4547-FZJWE",55,"One year",False,"Credit card (automatic)","59.45","3157.00",5712
"7422-WNBTY",33,"Month-to-month",True,"Electronic check","93.35","3092.00",3348
"0842-IWYCP",46,"Month-to-month",False,"Bank transfer (automatic)","44.95","2168.90",2626
"3521-HTQTV",34,"Two year",False,"Bank transfer (automatic)","26.10","980.35",2026
"3744-ZBHON",3,"Month-to-month",False,"Electronic check","20.20","65.95",4369
"3373-DIUUN",30,"Two year",False,"Mailed check","21.25","711.90",3047
"8383-SGHJU",33,"One year",False,"Electronic check","59.40","1952.80",2853
"7607-QKKTJ",45,"One year",True,"Credit card (automatic)","95.00","4368.85",2719
"7707-PYBBH",40,"Month-to-month",True,"Mailed check","61.90","2647.10",2520
"8984-HPEMB",71,"Two year",True,"Electronic check","118.65","8477.60",4296
"4139-DETXS",72,"Two year",False,"Bank transfer (automatic)","64.45","4528.00",5265
"9779-DPNEJ",22,"Month-to-month",True,"Electronic check","80.15","1790.65",4732
"9805-FILKB",46,"One year",True,"Bank transfer (automatic)","20.20","845.60",2325
"5793-YOLJN",55,"Two year",False,"Mailed check","21.00","1210.30",5046
"0673-IGUQO",1,"Month-to-month",False,"Mailed check","20.45","20.45",4845
"4123-FCVCB",12,"One year",True,"Mailed check","75.85","854.45",5942
"8819-IMISP",31,"Month-to-month",True,"Electronic check","80.45","2429.10",4684
"8311-UEUAB",67,"Two year",True,"Electronic check","75.50","5229.45",5420
"5858-EAFCZ",1,"Month-to-month",False,"Mailed check","44.45","44.45",3498
"1163-ONYEY",41,"Month-to-month",True,"Credit card (automatic)","74.55","3023.55",2748
"5656-MJEFC",42,"Two year",False,"Credit card (automatic)","48.15","2032.30",2673
"6082-OQFBA",23,"One year",False,"Mailed check","19.65","436.90",5460
"8974-OVACP",1,"Month-to-month",False,"Mailed check","20.15","20.15",3167
"4010-YLMVT",56,"Month-to-month",True,"Credit card (automatic)","106.60","5893.95",5056
"1379-FRVEB",15,"Month-to-month",True,"Electronic check","91.00","1430.05",4602
"8612-GXIDD",12,"Two year",True,"Bank transfer (automatic)","25.40","313.00",2219
"6288-CHQJB",54,"Two year",False,"Bank transfer (automatic)","69.95","3871.85",5077
"8160-HOWOX",7,"Month-to-month",True,"Electronic check","66.85","458.10",4858
"6648-INWPS",16,"Month-to-month",False,"Electronic check","20.15","341.35",5271
"4223-BKEOR",21,"One year",False,"Mailed check","64.85","1336.80",3302
"4079-VTGLK",30,"Two year",False,"Electronic check","74.85","2181.75",5610
"1763-WQFUK",3,"Month-to-month",True,"Mailed check","50.50","147.75",5258
"1391-UBDAR",11,"Month-to-month",False,"Electronic check","72.90","818.45",3042
"8894-JVDCV",62,"One year",True,"Credit card (automatic)","115.05","7133.45",6494
"2023-VQFDL",18,"Month-to-month",False,"Electronic check","19.00","348.80",5379
"1345-GKDZZ",6,"Month-to-month",False,"Mailed check","19.55","128.60",2309
"2014-MKGMH",46,"One year",True,"Electronic check","101.10","4674.40",4883
"5628-FCGYG",21,"Month-to-month",True,"Electronic check","84.10","1737.45",4649
"2560-WBWXF",68,"Two year",True,"Bank transfer (automatic)","24.15","1498.85",5987
"0248-IPDFW",1,"Month-to-month",True,"Electronic check","50.10","50.10",5617
"7978-DKUQH",25,"Month-to-month",True,"Electronic check","74.60","1797.75",4591
"4335-UPJSI",24,"Two year",False,"Mailed check","19.75","498.10",2639
"1784-EZDKJ",51,"One year",True,"Bank transfer (automatic)","106.80","5498.80",4640
"9297-FVVDH",57,"Two year",True,"Electronic check","84.50","4845.40",5928
"8007-YYPWD",15,"Two year",False,"Bank transfer (automatic)","25.05","369.10",5218
"7101-HRBLJ",72,"Two year",True,"Bank transfer (automatic)","83.70","6096.90",4592
"6635-CPNUN",28,"Month-to-month",False,"Credit card (automatic)","96.60","2684.35",5530
"5453-YBTWV",70,"Two year",True,"Credit card (automatic)","101.10","6994.80",4226
"5039-LZRQT",13,"One year",False,"Mailed check","20.20","273.25",2953
"2931-VUVJN",59,"One year",True,"Electronic check","94.05","5483.90",5061
"6418-PIQSP",62,"Two year",False,"Mailed check","81.00","4985.90",4684
"8220-OCUFY",21,"One year",True,"Electronic check","60.25","1258.35",4870
"3995-WFCSM",2,"Month-to-month",False,"Electronic check","60.85","111.40",3796
"1895-QTKDO",1,"Month-to-month",False,"Credit card (automatic)","43.95","43.95",5684
"2038-OEQZH",4,"Month-to-month",False,"Electronic check","86.05","308.10",3653
"1178-PZGAB",19,"One year",False,"Credit card (automatic)","20.25","383.65",5586
"2626-VEEWG",67,"Two year",True,"Credit card (automatic)","19.40","1284.20",4890
"2878-RMWXY",72,"Two year",True,"Credit card (automatic)","102.65","7550.30",4680
"1657-DYMBM",53,"Two year",False,"Credit card (automatic)","19.90","1110.05",4157
"7311-MQJCH",5,"One year",False,"Electronic check","19.55","99.60",2575
"7375-WMVMT",71,"Two year",True,"Credit card (automatic)","95.50","6707.15",6412
"1136-XGEQU",50,"One year",True,"Credit card (automatic)","84.15","4164.40",4625
"2530-FMFXO",56,"Two year",True,"Electronic check","103.20","5873.75",4478
"6844-DZKRF",2,"Month-to-month",True,"Credit card (automatic)","50.20","109.25",4697
"5970-GHJAW",46,"Two year",False,"Credit card (automatic)","19.95","862.40",3574
"8879-XUAHX",71,"Two year",True,"Electronic check","116.25","8564.75",6124
"3689-MOZGR",29,"Month-to-month",True,"Electronic check","31.20","926.20",4761
"4195-PNGZS",69,"Two year",False,"Bank transfer (automatic)","24.45","1718.20",5295
"5003-XZWWO",71,"Two year",False,"Credit card (automatic)","84.20","5956.85",4753
"7622-FWGEW",56,"Two year",True,"Bank transfer (automatic)","85.65","4824.45",6500
"6922-NCEDI",56,"One year",True,"Mailed check","21.20","1238.65",6473
"9891-NQDBD",28,"One year",False,"Mailed check","25.55","672.20",3493
"6131-IUNXN",19,"Month-to-month",False,"Mailed check","20.20","382.20",3636
"8548-AWOFC",66,"Month-to-month",False,"Electronic check","63.85","4264.60",5956
"9798-DRYDS",17,"One year",True,"Mailed check","61.95","1070.70",4759
"8532-UEFWH",52,"Two year",False,"Mailed check","25.75","1345.85",4676
"6296-DDOOR",19,"One year",False,"Electronic check","58.20","1045.25",4033
"7951-VRDVK",36,"One year",False,"Bank transfer (automatic)","85.85","3003.55",4898
"4815-YOSUK",72,"One year",True,"Credit card (automatic)","104.90","7537.50",4927
"0380-NEAVX",34,"One year",True,"Electronic check","99.85","3343.15",5626
"4365-MSDYN",8,"Month-to-month",True,"Bank transfer (automatic)","19.55","161.15",4909
"7036-TYDEC",69,"Two year",False,"Electronic check","104.00","7028.50",5902
"5802-ADBRC",50,"One year",True,"Mailed check","104.40","5232.90",6100
"8076-FEZKJ",10,"One year",False,"Mailed check","19.50","225.85",5039
"5197-YPYBZ",12,"Two year",False,"Credit card (automatic)","25.25","274.70",2646
"4312-GVYNH",70,"Two year",True,"Bank transfer (automatic)","49.85","3370.20",5460
"8495-LJDFO",64,"Month-to-month",True,"Bank transfer (automatic)","108.95","7111.30",5780
"0839-JTCUD",66,"Two year",False,"Credit card (automatic)","89.90","5958.85",4082
"5494-WOZRZ",71,"Two year",True,"Credit card (automatic)","82.00","5999.85",5770
"1302-UHBDD",20,"Month-to-month",False,"Electronic check","89.95","1648.45",4812
"2234-EOFPT",72,"Two year",True,"Bank transfer (automatic)","79.35","5753.25",4278
"8619-IJNDK",71,"Two year",False,"Credit card (automatic)","64.05","4492.90",4374
"8378-LKJAF",38,"Month-to-month",True,"Credit card (automatic)","101.15","3956.70",3738
"1153-GNOLC",33,"One year",True,"Electronic check","39.10","1309.00",2855
"3298-QEICA",23,"Two year",False,"Mailed check","34.60","813.45",4445
"0788-DXBFY",58,"One year",True,"Electronic check","19.55","1108.80",4801
"3597-YASZG",70,"Two year",True,"Bank transfer (automatic)","104.45","7349.35",5004
"3496-LFSZU",4,"Month-to-month",False,"Electronic check","70.50","294.20",2896
"5242-UOWHD",45,"Two year",False,"Mailed check","20.35","929.20",4210
"6479-SZPLM",36,"Two year",False,"Credit card (automatic)","19.45","754.50",5745
"8097-VBQTZ",54,"Month-to-month",True,"Mailed check","69.90","3883.30",6092
"4500-HKANN",23,"Two year",False,"Mailed check","59.70","1414.20",3464
"9917-KWRBE",41,"One year",True,"Credit card (automatic)","78.35","3211.20",2894
"3420-ZDBMA",5,"Month-to-month",True,"Mailed check","71.45","371.60",5171
"2212-LYASK",27,"One year",True,"Credit card (automatic)","45.85","1246.40",2068
"1393-IMKZG",1,"Month-to-month",True,"Electronic check","95.85","95.85",3270
"8069-RHUXK",67,"Two year",False,"Credit card (automatic)","35.70","2545.70",5655
"3398-GCPMU",72,"Two year",True,"Credit card (automatic)","89.55","6448.85",4993
"2908-WGAXL",56,"Two year",True,"Credit card (automatic)","24.95","1468.90",5243
"3378-AJRAO",44,"One year",False,"Electronic check","24.85","1013.60",5331
"1013-QCWAM",66,"Month-to-month",True,"Electronic check","100.80","6690.75",5469
"6050-FFXES",69,"Two year",False,"Bank transfer (automatic)","105.35","7240.65",5268
"0362-RAOQO",40,"Two year",False,"Credit card (automatic)","19.65","830.25",3878
"9554-DFKIC",30,"Month-to-month",True,"Bank transfer (automatic)","54.45","1588.70",2613
"5527-ACHSO",11,"Month-to-month",False,"Mailed check","70.50","829.30",5541
"0829-DDVLK",15,"One year",False,"Credit card (automatic)","20.10","302.45",4359
"1399-UBQIU",11,"Month-to-month",True,"Electronic check","69.35","712.25",2288
"1813-JLKWR",64,"One year",False,"Bank transfer (automatic)","19.80","1336.65",5384
"0336-PIKEI",72,"Two year",False,"Bank transfer (automatic)","74.40","5360.75",5590
"7322-OCWHC",72,"Two year",True,"Bank transfer (automatic)","93.05","6735.05",4988
"9537-VHDTA",1,"Month-to-month",False,"Mailed check","51.20","51.20",3699
"4957-TIALW",15,"One year",False,"Credit card (automatic)","65.60","1010.00",2976
"2054-PJOCK",60,"One year",False,"Credit card (automatic)","80.55","4847.05",4159
"9150-HEPMB",56,"One year",False,"Mailed check","52.70","3019.70",4753
"9030-QGZNL",8,"Two year",False,"Mailed check","20.85","161.65",4249
"3126-WQMGH",49,"Month-to-month",True,"Credit card (automatic)","52.15","2583.75",5224
"7176-WRTNX",70,"Two year",True,"Bank transfer (automatic)","114.95","7711.25",4511
"5732-IKGQH",52,"One year",True,"Bank transfer (automatic)","104.45","5481.25",5490
"9239-GZHZE",72,"Two year",True,"Credit card (automatic)","113.65","8124.20",6469
"7205-BAIAD",40,"Two year",True,"Bank transfer (automatic)","20.60","827.30",3091
"0093-EXYQL",40,"Month-to-month",True,"Electronic check","91.55","3673.60",5742
"8064-RAVOH",1,"Month-to-month",True,"Electronic check","49.85","49.85",5323
"0219-QAERP",30,"One year",False,"Credit card (automatic)","19.80","576.65",4006
"9168-INPSZ",44,"Month-to-month",False,"Electronic check","104.15","4495.65",2944
"0015-UOCOJ",7,"Month-to-month",True,"Electronic check","48.20","340.35",5525
"5334-AFQJB",72,"Two year",True,"Credit card (automatic)","25.10","1789.90",5751
"2754-SDJRD",8,"Month-to-month",True,"Credit card (automatic)","100.15","908.55",5157
"8963-JLGJT",3,"Month-to-month",False,"Mailed check","55.90","157.55",4648
"1465-LNTLJ",8,"Month-to-month",True,"Credit card (automatic)","64.40","581.70",4537
"2135-DQWAQ",5,"Month-to-month",True,"Mailed check","85.30","420.45",2689
"4056-QHXHZ",72,"Two year",False,"Mailed check","107.45","7576.70",5246
"7401-JIXNM",54,"Two year",False,"Credit card (automatic)","91.30","4965.00",5907
"9339-FIIJL",72,"Two year",False,"Bank transfer (automatic)","85.95","6151.90",6450
"4706-DGAHW",1,"Month-to-month",False,"Electronic check","45.20","45.20",4576
"6670-MFRPK",69,"Two year",True,"Credit card (automatic)","79.20","5420.65",4072
"6177-PEVRA",48,"Two year",False,"Credit card (automatic)","55.50","2627.35",4975
"4813-HQMGZ",8,"Month-to-month",True,"Electronic check","90.25","743.75",4969
"7579-KKLOE",71,"Two year",True,"Mailed check","91.25","6589.60",5529
"8402-EIVQS",67,"One year",True,"Credit card (automatic)","100.90","6733.15",4078
"4947-DSMXK",34,"Month-to-month",True,"Bank transfer (automatic)","97.70","3410.00",5789
"7245-NIIWQ",3,"Month-to-month",True,"Electronic check","69.85","199.85",4764
"0002-ORFBO",9,"One year",True,"Mailed check","65.60","593.30",2205
"3324-OIRTO",71,"One year",True,"Bank transfer (automatic)","104.65","7288.40",6101
"5414-OFQCB",57,"Two year",True,"Credit card (automatic)","90.45","5229.80",5076
"4967-WPNCF",72,"Two year",True,"Bank transfer (automatic)","63.70","4464.80",4921
"8552-OBVRU",48,"Month-to-month",True,"Electronic check","104.50","5068.05",3847
"8499-BRXTD",18,"One year",False,"Mailed check","20.10","401.85",5586
"9154-QDGTH",43,"One year",True,"Credit card (automatic)","104.30","4451.85",3927
"8197-BFWVU",72,"Two year",True,"Bank transfer (automatic)","93.25","6688.95",5197
"2577-GVSIL",35,"One year",True,"Bank transfer (automatic)","73.45","2661.10",4719
"9367-OIUXP",4,"Month-to-month",False,"Mailed check","20.70","73.05",4676
"6770-UAYGJ",49,"Two year",False,"Mailed check","25.25","1211.65",5616
"6463-HHXJR",71,"Two year",False,"Bank transfer (automatic)","100.50","7030.65",4080
"7928-VJYAB",11,"Month-to-month",False,"Electronic check","90.60","1020.20",2004
"1187-WILMM",63,"Two year",True,"Credit card (automatic)","89.40","5597.65",5004
"9776-OJUZI",65,"Month-to-month",True,"Bank transfer (automatic)","95.45","6223.30",4168
"1306-RPWXZ",49,"Two year",False,"Credit card (automatic)","20.45","1024.65",4784
